geneSymbol	pagerank_score
THY1	0.00030146604375272135
HAVCR2	0.0003014049561460862
MNDA	0.0003012752482351738
KLRB1	0.0003011128079282111
MAP2K7	0.00030085563031331656
SPP1	0.0003007788609503591
ITGAE	0.0003007523727350365
TNFSF4	0.00030053640490396047
PI3	0.00030052045692900085
TNFSF8	0.00030051576418621193
CXCR1	0.0003004913310004111
CD33	0.00030039825055750037
CCL7	0.0003003234009488017
IRAK3	0.00030013918046682193
KITLG	0.00029994807584549115
CXCL5	0.0002999359924694175
WAS	0.00029993501545284726
ABL1	0.0002997978326657598
FYB	0.00029977962372682574
KLRK1	0.000299679699556145
IFNA2	0.0002995486384332167
FGL2	0.00029951219910819156
CD79B	0.00029948139927401976
TRAF3	0.00029927761231738243
OASL	0.0002992725611056737
IFNGR1	0.00029922261648880687
CD300A	0.0002990401507138222
IL18R1	0.0002989525067842498
S100A8	0.0002988303672608754
ITGB1	0.0002987353698022349
HLA-C	0.0002986803589033188
HMGB1	0.00029860149645095967
CISH	0.00029859022427830784
IL18RAP	0.0002984122163005086
SOD1	0.0002983399281313451
ITGA4	0.00029831093427180357
LYZ	0.00029830877794243606
INPP5D	0.0002979561602788915
MGAM	0.0002978666028797488
CD22	0.0002978615512730552
SELPLG	0.0002978200567797889
BIRC3	0.00029770403133426145
TNFRSF10A	0.0002977012537235743
TNFRSF13B	0.00029767072504897544
BCL2L11	0.0002976604508283143
STAT2	0.00029764900867050256
IL9	0.0002975587800965022
CCL22	0.0002975379613170192
GPR183	0.0002974776324849741
CD14	0.0002973620030567206
SIRT1	0.0002971522649782209
THBS1	0.00029715016004961596
CARD11	0.0002969318616458863
RAG2	0.0002967407723358784
FCGR3B	0.00029664132748682997
F2	0.00029656029234107747
CD53	0.0002962954736888696
ELANE	0.00029623871871664934
RGS1	0.00029618777198331864
CX3CL1	0.00029612015741598056
ALOX5	0.00029602773329070456
LCN2	0.00029587721377374306
CCL11	0.00029563895137219986
IFNAR1	0.0002956222026097917
TSLP	0.0002951898972251508
EDN1	0.00029504105476488773
ITK	0.0002950141501004701
BCL3	0.000294936926507975
CD93	0.0002949324777640078
CLEC4A	0.00029454325312590926
S100A9	0.0002943149090239487
CHUK	0.0002940214964662147
MCL1	0.00029395582982131083
CD276	0.00029378158857506977
IL17F	0.00029374282818966853
SLAMF7	0.0002937276768926056
FGF13	0.0002934944881632075
MAF	0.0002934094492800141
BLK	0.00029307789272314165
HCST	0.00029276615603660906
FOXO1	0.0002925340897750915
CD24	0.0002922676732635728
CCL17	0.00029215821267985825
CSF2RA	0.0002921259761125406
CCL8	0.0002920833767986177
MPEG1	0.0002920767580205929
PIK3R1	0.0002918083479570258
FPR1	0.00029180765264787237
KLRD1	0.00029172474713708217
PDCD1LG2	0.0002915384171260804
NR3C1	0.00029149996612046674
PSMB9	0.00029140191853466684
NRAS	0.00029139316269899873
CCL18	0.0002913400292283586
IRAK4	0.00029133708933867157
CORO1A	0.00029132905700107503
CCR9	0.00029120252366242447
HGF	0.00029078307317690987
MYO1F	0.0002906891725935819
CLEC12A	0.00029059736026201073
PSMB8	0.0002905210810899386
IL17RA	0.00029043525942977743
CDK4	0.000290401049992064
PSEN1	0.0002903327465255988
CYTIP	0.0002903074529838989
ACKR2	0.0002903052072223769
CEBPB	0.0002902782582742207
BATF	0.00029027338493671474
PPBP	0.00029026199060481204
IFNA17	0.0002900950441834761
CASP9	0.0002900312940220288
S100A12	0.0002899173616740836
RUNX3	0.00028988481259422093
CDKN1B	0.0002898016161103769
HPGDS	0.00028979578620080837
NOS3	0.00028954253201416715
IFNA21	0.0002894836278563177
SIGLEC5	0.00028933604967022633
S1PR4	0.000289095218610982
CD70	0.00028901630736595713
FOXO3	0.00028897572469293345
GBA	0.00028892541025262505
DOCK2	0.00028875327808138235
ALOX5AP	0.00028872956847082726
IGLL5	0.0002886533456139924
NLRC4	0.00028851580240638107
HLA-DPA1	0.000288288347159602
CAMP	0.00028818610933238517
CD58	0.0002881027019425991
NFATC1	0.0002879830123763659
CXCL16	0.00028788557176692166
NKG7	0.0002878465612716825
CD84	0.00028772607957693974
HCLS1	0.0002876506633117512
GZMK	0.0002875573167462031
CTSG	0.0002875300332965417
NOD1	0.0002874597188945758
HIST2H2BE	0.0002873688838259922
LY75	0.00028731427615849006
HLA-G	0.00028721953636874766
RETN	0.0002869685077305771
C4A	0.0002865647826285091
ACE	0.0002865570449265518
C1QC	0.0002864429345728956
TNFRSF8	0.00028639127731927365
RGS18	0.00028623701779583106
IL10RB	0.0002862259842911596
IFIT1	0.0002861488619078562
ETS1	0.0002860642781007919
PLAU	0.00028600727028009465
PARVG	0.00028597827664203295
HK3	0.0002859058939444578
CD300LF	0.0002858952090699595
SLAMF6	0.0002858658188595472
IL22	0.00028556747445297677
THBD	0.0002855236050357934
BLNK	0.0002851872584011411
ITGA2	0.00028517381745305637
CD226	0.00028512201678181087
ERBB3	0.00028507410042259614
SRGN	0.0002850054568761206
IL6ST	0.00028499203940587816
ACP5	0.0002849871948532685
NCR1	0.0002849829863570872
GBP5	0.0002849670796543386
TCF3	0.00028494774475798816
TNFRSF10B	0.00028494422050409483
S100B	0.0002848108394463718
ITIH4	0.00028478701415672245
MBP	0.0002847838755465861
LILRB1	0.00028478102352647147
CASP5	0.00028471086547844735
RORC	0.00028467449777625344
PAX5	0.000284653370505428
MUC1	0.0002846474451507313
PF4	0.00028462151276404844
TNS1	0.0002846043672274382
TNFSF14	0.000284512650295292
CD47	0.00028444421813581417
GBP2	0.00028439411206870386
IFIT3	0.000284289417208232
TNFSF15	0.0002842868011297339
FURIN	0.00028428619733034214
CXCR6	0.0002842330302923005
FGFR1	0.00028417450794012626
ENTPD1	0.00028401876590521087
CD300LB	0.0002839507724695493
NCR3	0.00028392632525801116
CLEC4E	0.0002838052600244796
BIRC2	0.0002837480611425795
IL11	0.00028372207863127855
XIAP	0.0002837074783304673
DOK2	0.0002836435435459784
RAC1	0.0002835824541447911
C4B	0.0002835459190314988
IKBKE	0.0002834268229664682
IGSF6	0.0002833961157777807
MS4A1	0.00028328945692626315
LTBR	0.00028318179248738954
ADIPOQ	0.00028318117727144695
ANPEP	0.000283160665776543
ITPKC	0.0002830772004319134
MOG	0.0002827855630325199
APOA1	0.0002827674305023574
AHR	0.00028274718428021703
CD1B	0.00028270291762983244
LILRA1	0.0002825883179158938
CD180	0.00028258653985958497
CCL27	0.0002825317023927339
DOCK8	0.0002823329313351511
CYTH4	0.0002822045612474125
TNFRSF18	0.0002822013168684458
SERPINB2	0.00028208599056176955
BTLA	0.00028202799888189247
TGFBR1	0.0002818975319513885
TNFSF13	0.000281885489425588
LY96	0.00028173897748819387
CARD9	0.0002816555750759211
APAF1	0.0002815731963427557
FADD	0.00028149627507137356
GPR65	0.00028140332198864945
UBE2N	0.00028134941244830025
DUSP1	0.00028123600851605947
ERVW-1	0.0002812293851962538
AQP9	0.0002811763616183105
LAG3	0.0002811454889993952
RIPK1	0.0002810467927538049
HLA-DPB1	0.0002810075294223472
CD1A	0.00028084061937567036
OAS1	0.0002807006474799154
LILRB3	0.00028052446781322955
PLAUR	0.0002805139833333554
MME	0.0002804451584244876
IL15RA	0.00028044147585248126
IL1RL1	0.00028040534458184543
LAIR1	0.0002803666904919797
BIRC5	0.0002803110236281602
IL21	0.0002803065349423607
FCN1	0.0002802673778561199
SIGLEC9	0.0002802444842616286
CR1	0.00028024317823958017
CCL24	0.00028022734195189846
GBP1	0.0002800018668533515
NT5E	0.00027995856768300593
AICDA	0.0002798870556879825
ENO1	0.00027954816147474
PIK3R5	0.00027952808798467545
IL23A	0.00027943313907341716
TFEC	0.0002794285212530469
CD81	0.00027938686843887855
IRF9	0.0002793059008970773
CD1E	0.00027923627059149076
TRIM21	0.00027922002921144023
ICOSLG	0.00027897226206733224
PRTN3	0.00027892426724719806
SPON1	0.0002787420487075101
IFIT2	0.0002786391246185797
CD9	0.0002786065897463461
ITGB7	0.00027857903792757193
OAS2	0.0002784965714529344
CCNB1	0.00027847169834987394
MICA	0.0002782506639740595
ICOS	0.00027823506620051945
XBP1	0.00027814752204470783
HBEGF	0.0002781414205129482
CASP4	0.00027807325355724214
TNFRSF17	0.00027806883111632905
PTK2B	0.00027790918488735836
LY9	0.0002777781910585167
FLT3LG	0.00027777650718678316
HMOX2	0.0002777554748808409
GGT1	0.0002777303540121931
RNASE2	0.00027772811551712476
IKZF3	0.000277702318165429
PSMA7	0.00027763101012726033
IL24	0.00027757216072784056
AIRE	0.00027738043790992434
AXL	0.0002772222268383965
SULT2B1	0.0002771752638404202
CST7	0.0002771587564629706
TNFRSF11B	0.0002771006619483617
MAP3K1	0.0002770608941443472
GNLY	0.00027705397487705927
IL19	0.00027685274608799744
PSTPIP1	0.00027683664362307815
CFB	0.0002767524838400883
BCL10	0.0002765338534196686
CCL1	0.0002764698511726709
P2RY13	0.0002763952680664777
CD7	0.0002763408022269569
RHOG	0.00027632588127224366
HLA-DQA2	0.0002763244978246293
S1PR1	0.0002763129439284068
NFATC2	0.0002761921182843039
TRAF2	0.0002761060523603239
RHO	0.0002760901171146029
RAB5A	0.00027608262573360217
PRKCD	0.0002759537023275159
CD200	0.000275758560443172
GIMAP4	0.000275729926545391
NFKBIE	0.00027570540025163707
PDGFB	0.00027567610240684167
SNAI1	0.00027562839517041623
MAPT	0.0002752543515740817
SLA	0.0002750777624954392
HP	0.000275044944701701
IL9R	0.0002749093549263017
MEFV	0.00027482605699151073
CCL25	0.00027465993590884897
MAP3K14	0.0002746258494418262
NCR2	0.00027460263345226475
MAP3K7	0.000274590177715128
MAP3K8	0.0002744244030746612
DEFB4A	0.00027441267465455816
NELFCD	0.0002741693480109223
THEMIS2	0.00027406278137174865
DNASE1	0.00027398326184047833
MADCAM1	0.0002738898814433981
CARD16	0.0002738414603089463
TNFAIP8L2	0.0002738398740802722
AOAH	0.0002737559493574479
ZEB1	0.0002737287648503771
RSAD2	0.0002737092743259932
PLCG2	0.0002737067396097484
CD72	0.0002736958117047021
CLEC1B	0.00027365432343669243
CXCL6	0.00027358753575511236
MSR1	0.00027349041637609315
CD8B	0.00027345528993669155
GRIN2B	0.0002733543514277711
TNFSF9	0.0002730739260820722
ARF6	0.00027303059286987527
SAMSN1	0.00027302753535831054
IL26	0.0002730157093114544
PRDM10	0.0002729719085058862
NFKBIB	0.0002728743285410527
GMFG	0.0002728558068752488
NOTCH2	0.0002728534977170959
GGT2	0.0002726941686150904
CEACAM4	0.0002726042170077649
CTSC	0.00027254021714433473
GGTLC3	0.000272534630065837
NRP1	0.000272496471233532
GIMAP7	0.00027249168759204545
PTH	0.00027237857321620257
IFNL1	0.0002721714399598659
SOCS2	0.00027214846561428844
CD37	0.0002721266775517496
IFITM1	0.0002719950243851333
TIRAP	0.00027198347867449094
TRADD	0.00027183938751529347
CLEC2B	0.00027183531004656075
IL5RA	0.0002717800508625769
ACKR1	0.00027156939713649116
CD207	0.00027152726659813244
CFH	0.00027144232217932374
CCND2	0.0002713884829834751
PRKCA	0.0002712685453526319
MIF	0.000271173343098646
IFNAR2	0.0002709968609260874
MS4A6A	0.00027092288294557185
IFI44	0.00027082876857134917
TRAF5	0.0002706855971543544
RND1	0.00027053572522044313
OPRM1	0.0002704341455275363
KIF5A	0.0002703152994344939
IFNGR2	0.00027031310893193406
MS4A14	0.0002700387314992223
TNFAIP6	0.0002700086344861489
ITPR3	0.0002699400839594129
HSPG2	0.0002698454583764773
CORT	0.00026962859860454603
TNIP1	0.0002696229961767415
IRGM	0.0002695929356233041
IGJ	0.0002694757949559062
CLEC4C	0.00026917926973051926
LGALS1	0.0002691598440020574
USP18	0.00026911924987945313
SP140	0.0002686543443055943
TRIM22	0.00026852955949131015
CLEC9A	0.00026831567421965703
C1R	0.0002682958896771767
SP100	0.00026821923418986524
KIR2DL3	0.00026820829248835816
PIK3CD	0.0002681439111406297
EIF2AK2	0.0002680992471822955
PSMC6	0.0002680629670114259
BANK1	0.0002680055382823466
CYLD	0.0002679815917747266
UNC93B1	0.00026797098608300846
SOS1	0.000267923305602713
ILK	0.00026782377032359147
MAP3K5	0.000267743471232938
IFI16	0.00026769652748094504
SLC2A6	0.00026769381371059944
GAPT	0.00026762586169991543
FLNA	0.00026750837918641893
PIGR	0.0002674404894509913
CHI3L1	0.00026734523642612406
FCAR	0.0002671455769561505
MBL2	0.00026709980445209047
WNT3A	0.0002670428528069434
TAB2	0.00026703432051392885
CCL13	0.00026697900156783807
GRIN2A	0.0002669184563043413
CRH	0.00026682348111476415
IL32	0.0002668203146426317
MALT1	0.00026676883589976766
PSMD4	0.00026662389271327956
IL36RN	0.0002663975226970123
CCL26	0.0002663229180719285
NKX2-5	0.000266189502507938
PRKCB	0.0002661097574622675
SAMHD1	0.0002660387641300759
FCGRT	0.0002658341730258901
IL22RA1	0.00026574321884261594
TAB1	0.00026562902230358376
IL4I1	0.00026559960553755786
CA2	0.0002655718951113542
MS4A7	0.000265366096044547
SPIB	0.0002653393719351348
MAP3K3	0.0002653019615353656
TOP2A	0.00026529128409943616
UNG	0.00026518656878945395
NLRP1	0.0002651748644062967
SERPING1	0.00026510624150952395
CCR4	0.00026484460613466424
TNFRSF12A	0.00026476714953742173
TRAF4	0.00026470942991550154
IFNL2	0.0002646295761404206
ARHGAP25	0.00026449462629584515
NCK1	0.0002644384624981223
TRAF7	0.00026438332679466536
DLL1	0.00026434654383848926
CRHR1	0.0002642970464288571
CCR10	0.00026425325699714616
SERPINB1	0.00026423473184110927
TUBB	0.0002641138660613636
TOLLIP	0.00026408358120488654
EBF1	0.0002639541097191603
NF2	0.00026385306312520193
APCS	0.00026381924869517236
AQP4	0.00026374007485822475
AIM2	0.00026344208672249796
FBXW7	0.0002634410287263661
BACH2	0.00026340113324275073
TNFRSF11A	0.00026338919886554035
BCL2L10	0.00026333335666599766
NFAM1	0.0002632845436857988
DIABLO	0.00026327119527603263
PHF11	0.0002632174471230293
POU2AF1	0.0002631424136112684
LST1	0.0002631402557874797
IFI44L	0.00026301164777118186
SUCLG1	0.00026287427267082517
LTB4R	0.0002628591437663482
POU2F1	0.0002628024097726611
IL17C	0.0002627736116483557
TIFAB	0.00026273552568011565
IL17RC	0.0002627026404892937
CXCL14	0.00026267542221576206
CD55	0.00026253975247009557
MAP2K3	0.00026252463196279317
ETS2	0.0002625211347231233
DEFA1	0.0002624481606382367
RTP4	0.0002624281705205872
GNA11	0.0002624274261692149
CREM	0.0002623790693118251
PSMB10	0.0002622617139308409
DUSP5	0.0002622543545397231
PDPN	0.0002622454817602308
IL34	0.0002620255285164139
FCRL3	0.00026182232606781217
NOTCH3	0.0002617971812819239
CRLF2	0.00026165456666483913
C1S	0.000261611847915428
NOS1	0.0002615673222999616
TNFSF12	0.0002613921967773516
FAM26F	0.00026136170843182193
PTX3	0.00026082253535479453
APOH	0.00026053935402845207
IL22RA2	0.0002603884779579383
IL37	0.00026028036643394064
PAK2	0.00026005108548344494
WASL	0.00026004703414722976
TNXB	0.00025999104301451545
GNAQ	0.00025991585331505874
PBK	0.0002598741722108949
SLPI	0.0002598348943685136
NAMPT	0.00025978989862351877
FCRLA	0.0002597638875507452
ID3	0.00025970806453000806
PADI4	0.0002596665972664704
PSMD14	0.00025963583629666856
ADAMDEC1	0.00025959471692883263
PSMA6	0.0002595693966266568
PSMA1	0.0002595684071200644
IL17B	0.0002595573474829047
ACKR4	0.0002595450274954937
IL17D	0.0002595313204492498
RTN4	0.00025950105357187305
PIM2	0.00025941670964567306
GSTM1	0.0002591497500527539
IL17RB	0.00025914392381620526
GBP4	0.0002590061155741405
XAF1	0.0002587788040257221
DKK1	0.0002586774954764758
RNF112	0.00025861718728714385
MAFB	0.0002585841373095494
F2R	0.0002584472393590992
EDA	0.0002583286714894353
DEFA1B	0.0002582172007868673
GPR18	0.0002582145554685279
PSMD10	0.00025807425616758607
TNFSF18	0.0002578856521755296
SAMD9L	0.0002578069092972456
LILRA2	0.0002577798489540892
IL27	0.0002577742960369931
PSME2	0.0002577403614724636
MAG	0.0002576334346412857
DAPP1	0.00025762272959869704
NAIP	0.00025756564184285303
SIGLEC14	0.0002575083035792914
TG	0.0002574043159629661
SFTPD	0.000257340797197215
SLC7A7	0.0002573080576952728
PSMA3	0.0002571839085623828
TSPAN8	0.00025708432380235026
TNFRSF21	0.0002570285176078441
MFGE8	0.0002569590764317628
PAX2	0.0002568849744134014
PSMC3	0.000256760044564042
KCNMA1	0.00025654817879149165
PMAIP1	0.00025645146199290085
EDAR	0.0002563567924874324
RPS3A	0.00025631205454104656
PSMC5	0.0002563059274997936
TANK	0.0002562707535450757
IFI6	0.0002562519740229812
ESR2	0.00025616807785430783
IL31	0.00025610544303309606
PSMD2	0.0002560196447570953
PSMB1	0.0002558093923985782
PSMA5	0.0002558019376699852
SNRNP70	0.0002556357661506502
NR3C2	0.00025551063108804697
NFKBIL1	0.00025549559416438767
SP110	0.00025538347485527097
PSMD1	0.0002553080024110226
DOCK1	0.00025521002777198455
PSMD5	0.00025512446314629385
PSMC1	0.00025508108953615897
LILRA5	0.00025508060553077453
PCSK7	0.0002546715293930137
PSMD7	0.0002545470500503625
SLC22A4	0.00025450446400373443
PSMC2	0.0002544629057434059
BCL11A	0.0002543845738524443
NFAT5	0.0002543234598320368
OCRL	0.0002542356429997278
PSMC4	0.0002542201644320476
RGS5	0.00025421753160502454
PSMA2	0.00025418192473110156
MYOM2	0.00025399981946743903
TCL1A	0.0002539992718751408
PSMA4	0.00025387013980714726
PSMB5	0.00025383875738063937
ARHGDIA	0.00025363104009122194
MARCH1	0.00025354373442668826
PLSCR1	0.0002534210356987987
PSMB2	0.0002534179926848887
GP6	0.0002533830946263376
IL25	0.0002533750014631285
IFNK	0.000253302299090804
PREB	0.0002532171647569188
CYP2D6	0.00025317603695901585
PSMB7	0.00025311950769964963
EPSTI1	0.0002527264777146585
CYFIP1	0.0002527013909903714
RASA1	0.00025258663492743025
PSMB3	0.0002525400760073874
SNRPD3	0.00025251954450788153
CAMK4	0.00025251026838227057
WNT7B	0.0002524682096999032
PSMB4	0.0002523806895980675
CCL14	0.00025237137611132995
ABI1	0.000252360842445268
MT-CYB	0.0002522974416689054
TSHR	0.00025208001293100345
C1orf162	0.00025204817289087495
PSME3	0.000252047311382799
AMICA1	0.0002520299081319131
SIRT5	0.0002518707005730733
LY6E	0.0002518647311888956
ALDH1A2	0.0002514829479674548
DHCR7	0.0002514280551470078
