geneSymbol	pagerank_score
DECR1	0.00021262494565744034
IFNL1	0.0002121562549663881
MMP1	0.00021213656920063403
ATM	0.0002115901476523307
PI3	0.00021149234457890225
FGF13	0.00021136372052423636
LIF	0.00021105801788799612
CFLAR	0.00021097977115640067
TRAF1	0.00021052571642399162
EDN1	0.00021050666007025077
HMGB1	0.0002098765408424234
SERPINB5	0.00020971681106622005
ADIPOQ	0.000209505539714323
OCLN	0.0002090274947572718
CXCR1	0.0002088621264497686
IL27RA	0.00020871833638323026
PPBP	0.000208198848302185
THBS1	0.00020808280545514193
MAP2K7	0.00020782948753999097
WDTC1	0.00020682626569663138
NOD1	0.00020617808660329455
F2	0.0002059104718868242
MTOR	0.00020562623770066372
BDNF	0.0002050300411367208
LAG3	0.000203772791768922
NCR2	0.00020355541790878813
KLRB1	0.00020314743852006142
MMP12	0.00020303665485446183
PTPN22	0.0002026351533294201
CD244	0.0002022263414067135
TFRC	0.00020201440144049113
BCL2L11	0.00020173470730817862
RORC	0.00020170015394215852
CCL27	0.00020126551074176171
ERVW-1	0.00020086061886995024
ICOSLG	0.0002008435865770289
PDCD1LG2	0.000200819196909835
CAT	0.00020078527180358407
CEBPB	0.0002006051663114407
ITK	0.00020040285993726405
CRLF2	0.00020037379463585568
IRAK4	0.00020005245535911387
HSP90AA1	0.00020000526709376194
TNFRSF13C	0.00019999925157053043
IKZF1	0.0001992222249430206
TNFRSF18	0.0001990230171371076
CIITA	0.0001986786654034525
ACTG1	0.00019859539115836905
CD74	0.00019840435034314808
CXCL16	0.00019835985941545577
CD33	0.00019828180856081717
BTK	0.0001981522282957841
CD3E	0.0001981458108869622
F3	0.00019786525498104643
PLG	0.00019785182572738892
MADCAM1	0.00019777729346404685
KDR	0.00019775684838219216
MICA	0.0001975263173439678
ETS1	0.00019727556991886434
TNFSF14	0.00019723442129541518
LIFR	0.0001971018718139158
CNTF	0.00019646588415949673
IL13RA2	0.00019634397530286226
LY75	0.00019631090525833948
NELFCD	0.00019613813318389468
CD1B	0.0001959369411380949
LTB	0.00019566914251315624
VWF	0.0001948725609243291
FLT3LG	0.00019465897798656394
PPARG	0.00019455950225984037
LGALS3	0.00019450212819420153
ICOS	0.00019447128779027513
CD247	0.00019431457211389343
MRAP	0.00019423595242499327
CASP9	0.00019411314346430407
CAMP	0.00019402439610070204
FGF7	0.00019399909445146795
GPT	0.00019390558353568607
OSMR	0.00019343067836795488
ELANE	0.00019333654990220703
SNCA	0.00019319560733543748
CCL25	0.00019317857419598458
HIST2H3PS2	0.00019304446750073007
MBP	0.00019289002700931826
SIRT1	0.00019286979082014095
EPOR	0.00019280609413439026
GRB2	0.0001927953060356757
PTPN11	0.00019262754768495458
CD14	0.00019225378374406295
LYN	0.00019198174311484999
AFP	0.00019177716608191655
TRAF3	0.00019161460551046683
EOMES	0.00019155989653487794
LTBR	0.00019153431043325277
KLRC1	0.00019148738286665093
IL22RA2	0.00019146688790727938
TNFRSF8	0.0001912637538796701
CCR8	0.00019114980523378787
XCL1	0.00019114925843239785
LCP2	0.00019112108093143296
ENTPD1	0.0001909756361168003
IL18RAP	0.00019081619309357852
APOB	0.00019076809581826455
AHR	0.00019072494415244332
CREBBP	0.00019064983006968653
HLA-B	0.00019050821035551123
SMAD2	0.00018999113821043895
NOS3	0.0001890090664175427
TGFB2	0.00018844303873622682
SPN	0.00018839895607473373
CYBB	0.0001881119048504873
POTEF	0.000188083426513925
HLA-G	0.00018768784965334477
TNFRSF13B	0.00018752313620726992
HLA-DQA1	0.0001874964259483698
TBK1	0.0001873883538119974
CD58	0.0001873641727319297
APPL1	0.00018711435811491644
PIK3CG	0.0001869215457885301
CALR	0.0001865463843713996
S100B	0.00018624204979088784
MAP3K8	0.00018602733819860978
BATF	0.0001860089831352742
TGFBR2	0.00018587963217855577
SERPINB8	0.00018561005367338063
CDKN1A	0.00018552451224015376
GGT2	0.0001851516431811341
HSPA4	0.000185067392842971
CXCR6	0.00018504248506375745
GGTLC3	0.00018493289493985566
GGT1	0.00018484792166896085
HP	0.00018472841954407193
CR2	0.00018434462901457168
MAP2K1	0.00018428181881144983
LGALS9	0.00018407907702609963
IL20RA	0.00018371307795723705
BCL10	0.00018359767140433962
POMC	0.00018345609120223625
MPL	0.00018334595270153288
PRL	0.00018328982138301808
TIRAP	0.00018297836690670563
ACE	0.00018240580659670613
OASL	0.00018209555841817467
