geneSymbol	pagerank_score
RERE	0.0010768930441661462
LIMK1	0.001075884436754229
RPS20	0.0010753809794751563
JUND	0.0010740487593958862
HLA-DOA	0.0010723967996082078
TMEM86B	0.0010723314232681273
IL18RAP	0.0010706643650894142
CSNK2B	0.0010700788973907172
PRR14	0.0010641232495154208
DSE	0.0010568926308455013
CDH23	0.001055634491306307
ARHGAP27	0.0010534361797457565
GFI1	0.0010503910271663197
RCBTB1	0.0010437385179668148
ENTHD1	0.0010337192117377823
TCP11	0.0010321563243137833
NR0B1	0.0010318254498593025
TNIP2	0.0010303428501301838
MICA	0.0010303020417687012
RABGAP1L	0.0010291113510070846
PLCL1	0.0010282959433054707
CNTN6	0.000999027506734163
NOTCH2	0.000996027093091259
PAPOLG	0.0009936730965982978
CCDC113	0.0009912818774384618
CXCR5	0.0009894078856341486
SYT1	0.0009890771036244815
PSMB9	0.0009888905512409427
IKZF1	0.0009887824017316858
DDO	0.0009840536539203696
SLC12A1	0.0009839927847037219
PUSL1	0.0009785443848073247
C1QTNF6	0.0009774695614654589
STAT3	0.0009770174452012718
IL6	0.0009730598643225218
NOTCH4	0.000971206800858609
LCP1	0.0009707692460996515
IL2RA	0.0009528580415279007
SKAP2	0.0009508032698732909
APIP	0.0009473268027873525
ARMC3	0.0009470439455861202
RTKN2	0.0009443427594459768
TAP1	0.0009331218118199838
CYCS	0.0009277235846823092
MFHAS1	0.0009263207609570897
SFTA2	0.0009247528045792804
AHI1	0.0009235473743365849
HECTD4	0.0009212060330826104
ICA1	0.0009209069849408296
TRAFD1	0.0009205685179253491
PRDM1	0.0009142488899542077
LAMC2	0.0009061184135891095
DDX6	0.0009052850647411979
EVI5	0.0009003886535519403
RAB23	0.0008956266839321651
CD86	0.0008953789705583176
ARHGAP4	0.000894597516988604
MGAT5	0.000892134949599875
PRIM2	0.0008905770364797438
ZNF76	0.0008874496274729159
CDK12	0.0008816983283301246
MED1	0.0008781752147727452
LEF1	0.0008722156511472003
CEPT1	0.000869142987102386
SPPL3	0.0008649331843767002
TAOK3	0.0008638144189048886
SLC22A12	0.0008635189984427257
SLC22A11	0.0008631438929221679
ADAM15	0.0008601036177715633
CDK18	0.0008595446323083263
KDM4B	0.0008594668562007398
COL25A1	0.0008588740396639845
RALGPS2	0.0008574560036975862
CENPU	0.0008563796186429879
AHNAK2	0.0008544580570361261
ZNF804A	0.0008502524137583813
ABHD8	0.0008476589219252746
IL6R	0.0008415615948367954
SBK1	0.0008410678915233881
SRCAP	0.0008392027584475663
FAM20B	0.000836937295818875
HSPA1A	0.0008363158668280124
ZNF804B	0.0008362858847477173
CSK	0.0008348664066200676
TP63	0.0008320159623380655
PPARG	0.0008287072847530734
RASSF2	0.0008268787483069277
PRPS2	0.0008197927394470344
KLF12	0.0008193990429845797
PSMB6	0.0008175731057470438
CFH	0.0008148714824162324
SCUBE3	0.000814554687503516
TRIM31	0.0008114016394521165
ITGA8	0.0008064249631084418
CDH2	0.0008064053457290421
PLAU	0.0008050449715748069
SLAMF6	0.0008046122640112209
DPF3	0.0007998284277327605
CERCAM	0.000798856480597395
CLNK	0.0007966784299025461
GABRR2	0.0007944104350151815
OVOL1	0.0007926118360465631
HSPA1B	0.0007906686126026661
SLC29A3	0.0007860988481338684
NTNG2	0.0007858690773284703
SLC1A7	0.0007851857779402076
CTNNA3	0.0007840849231686464
RBM17	0.0007838647863432007
KSR1	0.0007809921268159964
SHROOM3	0.0007807297872361925
GDF15	0.0007801534801794787
LAMC1	0.0007789304071156415
GAS1	0.0007784664474218276
GHR	0.0007777587168217401
MTG1	0.0007776724676522726
FAM171A1	0.0007755009549896812
ELP3	0.000774434160460188
VANGL2	0.0007728877059428175
RAPH1	0.0007713499261431385
UBAC2	0.0007701323421831907
GLTPD2	0.0007683906959564935
CAMK2G	0.0007681348109729813
MYO5C	0.0007654936853153845
PRSS54	0.0007645539560866287
SORCS2	0.0007641068142293108
SNRPC	0.0007634872434762685
DAB2	0.0007607365735924414
SRRM4	0.0007574776550790794
ARID3A	0.0007543182319439028
ILF3	0.0007538818168317815
C10orf67	0.0007517649565121739
PGPEP1	0.0007514019110261499
RGL1	0.0007511513935004093
NEGR1	0.0007478925553768082
C9	0.0007419506043851688
ACOX2	0.0007415522857291313
SEZ6L2	0.0007410891277032449
ETV7	0.0007408811360038812
OR4A15	0.0007405342473365184
SCN10A	0.0007387943369280053
SIPA1	0.0007382111572719087
KDM4C	0.0007357458335633475
MSRA	0.0007336638794569041
APOBEC4	0.0007321303467311068
SBNO2	0.0007272839436061975
NAALADL2	0.0007269839962270442
TMEM132C	0.000726319110584376
RSPH3	0.0007238350492245565
BACE2	0.0007215086110662265
STEAP1B	0.0007200257770423319
ZNF697	0.0007187430175831854
TMC2	0.000713170782513321
TSEN2	0.0007127036096101602
R3HCC1	0.0007026909204204358
GAPDH	0.0003418343470728473
TNF	0.00030229176236358274
AKT1	0.00029677212636671944
EGFR	0.0002959992789735816
INS	0.0002882151795522867
TP53	0.0002869506535519206
HRAS	0.0002781393812776609
EGF	0.00026947597727168944
ALB	0.0002536335547786468
MYC	0.0002493909809531013
IFNG	0.00024715335857820425
TLR4	0.00024261438059147592
TLR7	0.00022869686344206957
MAPK3	0.00022587320723509396
SRC	0.00022349019404102862
TLR2	0.00022100015614424614
MAPK1	0.00021887103440781952
CASP3	0.00021869518341594176
FN1	0.00021811084814042834
VEGFA	0.00021808362785790975
HLA-B	0.00021705510279619114
JUN	0.00021653195206366226
NOTCH1	0.00021282390506338316
CTNNB1	0.00021149702075461965
IL1B	0.00020756425519091352
MAPK8	0.00020746031007321577
CXCL8	0.00020523547108625077
CCR5	0.00020311918431595036
TLR9	0.00020095956393584638
LRRK2	0.00019649290254922653
MYD88	0.00019441345207282202
IL4	0.0001944074459450959
ACTB	0.00019315363235961172
ESR1	0.00019225839213630344
NFKB1	0.00019180104874306673
CD44	0.00018906439484638095
STAT1	0.0001882774652643672
IRF8	0.0001863926153643996
CXCR4	0.00018474328149496616
TLR8	0.00018173204939146698
EP300	0.00018081889740465053
CREB1	0.00017979274363651135
RHOA	0.00017890535800461901
TLR3	0.000177524826493848
CASP8	0.00017668377841208947
CD4	0.00017654832396475485
LCK	0.00017602177968867165
CCL2	0.00017471890229168137
TNFRSF1A	0.0001733069037325722
TLR1	0.00017315153745097323
PTEN	0.0001727981617959464
MMP9	0.00017268431859602146
FOXP3	0.0001721309875290249
RNASEL	0.00017193151248538188
TLR5	0.00017175400903603606
CDC42	0.00017146392268238024
APOE	0.00017103901950837454
PTGS2	0.00017095082922958412
FOS	0.0001708804051832352
B2M	0.00017082769050281998
HIST2H3PS2	0.00016992868027266558
GSK3B	0.0001692211726843131
SYK	0.00016811751654665654
IL17A	0.00016792553119785263
CREBBP	0.0001668676435451258
CDKN2A	0.00016464029455666278
TGFB1	0.00016420969158765052
ICAM1	0.00016394540920313942
HLA-DQA2	0.0001633840889845103
IL18	0.00016329918003609383
KRAS	0.0001625982628184808
PIK3CG	0.0001620009193463368
CSF2	0.00016189041689580413
TNFRSF25	0.0001616799329146171
APP	0.00016155313863040134
TLR10	0.00016104343276670069
SELL	0.0001608718222840637
TNFSF13B	0.00016020017523971352
MAPK14	0.00015982452997982598
IGF1	0.00015944508757387282
WDTC1	0.00015929967443766677
CCL5	0.00015923887885864596
MAF	0.0001582172223443788
TLR6	0.00015779679523278032
HSP90AA1	0.0001576952807346278
HDAC1	0.0001562432247669402
HLA-A	0.0001561035942872252
ITGB2	0.00015495826121377044
MTOR	0.0001546230100252899
CXCL10	0.00015449942743159847
CD40LG	0.00015410860880278935
CD247	0.0001537040743412668
FGF2	0.00015354390900567278
RAC2	0.00015327957169660228
HLA-C	0.00015215853111630093
CRP	0.00015191476324087128
VCAM1	0.00015143338075111794
CD19	0.00015083566633244434
CCR2	0.00015024591218227613
ZAP70	0.00015016395904193894
VWF	0.0001497623641201369
CCL4	0.00014959950467650243
CLEC10A	0.0001490268832990192
REL	0.00014883621290505042
TAGAP	0.00014864806911460226
FAS	0.000147855356881316
RELA	0.00014778694849029313
SOD2	0.0001477807297974778
LYN	0.00014719105375034363
IRF1	0.00014713864102871026
GZMB	0.000146626360405546
MUC1	0.00014595064627255538
PLEK	0.0001458656526875085
IL13	0.0001455940609558265
BTK	0.00014555416582948073
CD28	0.00014540916765112632
HSPA4	0.00014539107880787963
MX1	0.0001445870066121744
BACE1	0.0001443245127175428
HLA-DPB1	0.00014354818435877213
CCR7	0.000143247689227458
TNFRSF1B	0.00014312074181825464
ITPKB	0.0001428553197600602
NFKBIA	0.0001423586671338363
CCL3	0.00014190241186606912
IDO1	0.00014189320851647265
CD74	0.00014148522422912036
FCGR2B	0.00014132687837902224
CASP1	0.00014117215745161865
OASL	0.00014106324850743666
KDM6B	0.00014039026161690655
NOD2	0.00014032714307817177
CSF1R	0.00014002231828893867
SPI1	0.00013968646497043792
PDCD1	0.00013960307419812754
TYROBP	0.0001395095894506543
ACTG1	0.0001394324899584882
FCGR3A	0.00013936519217611632
SOD1	0.00013871764016453448
PSEN1	0.00013833417308098175
NGF	0.00013833411531314523
NCAM1	0.00013803916098889201
C4A	0.00013798456684408587
CD69	0.000137848643989291
CAT	0.00013683738186973747
IRF4	0.00013683372406465282
NFKB2	0.0001365622781887859
TNFRSF10A	0.00013636188037387476
KIF5A	0.00013614348230489218
SIRT1	0.00013609827216036512
IL5	0.00013546281493829175
TRAF1	0.0001344058121555142
PLD4	0.000134286774130002
SERPINA1	0.00013401234839246793
DICER1	0.00013397591616424792
MGAM	0.00013387097139455804
C4B	0.00013352449402751775
GATA3	0.0001334484320436113
APPL1	0.0001332561988967178
IL1RN	0.0001331805231258355
CDH1	0.00013311320271048576
CYBB	0.00013305548071336024
STAT5A	0.00013303351964579318
FYN	0.0001328574442536856
ITPR3	0.0001326922811535466
CD5	0.0001326591274016578
IL2RG	0.00013227450264320303
CD34	0.00013219512309981023
XPO1	0.00013214508840672366
JAK1	0.0001319607330419652
C3	0.00013147725567567856
ATM	0.00013097173221082733
KDM6A	0.0001300379202308537
CCRL2	0.00012997435846865793
PTPN2	0.00012984681434795786
IL2RB	0.00012973984082682307
BCL3	0.00012970896170072093
FAM167A	0.00012960171275428224
CSF1	0.00012943202660307856
PIK3R1	0.0001293721123603088
ANXA5	0.00012927058235024145
HCK	0.00012869205461634703
BCL2L1	0.00012868059311298382
CXCL9	0.0001286739753304821
LONRF2	0.0001284616158564652
CXCL12	0.00012830660913835032
CDK1	0.000128276065831809
TBX21	0.0001282561109185164
IL1A	0.00012821276800874964
BCL6	0.00012819477794046575
DDX41	0.0001281559532408811
IL15	0.00012764344721477976
PTPN11	0.00012758508368849447
IL1R1	0.00012743009574624304
SNCA	0.0001271040353725231
CD68	0.00012708842424449847
SKIV2L	0.000126795146356788
CCND1	0.0001267110949487614
PDGFRB	0.00012662237259144138
SH2B3	0.00012656569491792911
LAMP1	0.00012609992524824967
HLA-DOB	0.00012587279122594638
TNFSF10	0.00012577192603097396
IL10RA	0.0001255814328588052
DECR1	0.00012538332892692282
SMARCA4	0.00012536828426092846
PRRC2A	0.00012500033396726866
DDX58	0.00012495749166669117
LEP	0.00012475612369767275
GZMA	0.0001245918805974224
CXCL1	0.00012399275841308368
CR2	0.00012398368042274222
DROSHA	0.00012397348407877716
SMAD3	0.00012396660256304288
HMOX2	0.0001238360395386563
MX2	0.00012372641139041967
UBD	0.00012360520875558142
CD2	0.0001236037078078956
PGF	0.00012338902666924416
TRAF6	0.00012335653402506107
CD8A	0.00012324967372615014
CD226	0.00012292636977844797
TNFRSF4	0.00012285628714491472
RGS1	0.0001227044541569865
IFNB1	0.00012254770668214724
PPP3CA	0.0001225416101199587
KDR	0.00012243104587521565
MMP3	0.0001222458702010301
STAT6	0.0001221158632103583
EZH2	0.00012200213529522588
PRKCQ	0.00012179631574117952
HDAC2	0.00012151830657016418
C6orf10	0.00012148730006582292
LTA	0.0001212623700354744
FCGR3B	0.00012107541166064183
FGF13	0.00012102512146159137
IL23R	0.00012096439460972522
RIPK4	0.00012084811045473788
NLRP3	0.00012069870822206731
MUC5B	0.00012026088303707788
PSMB8	0.00012025811510468052
RHOB	0.0001201816821546399
SPP1	0.00011997395746806735
TGFBR2	0.00011969001737760375
HLA-DRB5	0.00011952027698491796
APOB	0.00011938773017055131
SOCS3	0.00011898943855896332
IGF1R	0.00011879338880613105
CDK2	0.00011876761207410423
PRF1	0.00011861370625765102
UBC	0.00011853112215078331
IFNA2	0.00011845087008190836
JAK3	0.00011840350463451919
PTPN6	0.00011833387090146442
CSF3	0.00011804668717125752
BRD2	0.00011802427629901757
MUC5AC	0.00011798452183006038
GRIN2B	0.00011786578850588104
THBS1	0.00011775042410910918
ABL1	0.00011768633370847148
CXCR3	0.00011761060029789078
LCP2	0.00011753097349660137
SIN3A	0.00011742696249567516
BPTF	0.00011731757379899275
STAT5B	0.00011704189071404174
MAP2K1	0.00011670458783036523
ITGAL	0.00011666063386749916
VAV1	0.00011621308855716562
IL4R	0.00011543920066229278
BLNK	0.000115430095312379
CD274	0.00011542308839830702
CX3CR1	0.00011539874062225014
LTB	0.00011537699001295837
FGR	0.00011510649100023142
PIK3CA	0.00011478778069811994
SLAMF1	0.00011476221155852402
BIRC5	0.00011467041157259626
TNFRSF9	0.00011453818171366131
SMAD4	0.00011417708060022504
IL12RB1	0.00011407372950258965
CCR1	0.0001140726422367688
CARD11	0.00011380624088106465
BCL2A1	0.00011379861547081611
FLT3	0.00011370110955842536
IL16	0.00011363230313066876
IL7	0.00011362858550932217
PSMA3	0.0001134705692878941
NRAS	0.00011321951708962227
CDKN1A	0.00011318694422017577
IRF3	0.0001131199541436034
APOA1	0.00011311690579129609
TGFBR1	0.00011266788007497802
IKBKG	0.00011264051790775565
F2	0.00011247367716802
MMP2	0.0001124241649659355
CFLAR	0.00011241509462197108
ARF1	0.000112321064630194
SULT2B1	0.0001123129751230565
ISG15	0.00011221433003462624
HSPA8	0.00011206103805536426
RAC1	0.00011181218714754282
SOCS1	0.00011180872532175329
ENO1	0.00011178958763091833
IFNA21	0.00011157460899512232
AIF1	0.00011124426841609678
ERBB3	0.00011099303128248306
MPO	0.00011061167321289564
POTEF	0.00011036928654525063
TBK1	0.00011023724094451699
CTSB	0.0001102067529190872
CCR6	0.00011008609465629755
HDAC6	0.00011007516533273846
PLG	0.00011003425490173454
PECAM1	0.00010996994279160659
UBB	0.00010990159848132856
BDNF	0.00010970832012905696
CD27	0.00010966056695567806
NOS2	0.00010966035890458118
TRIM10	0.00010949151896904749
MDM2	0.00010944108934135345
CDK4	0.00010911499463461817
SOX2	0.00010904987529107873
CD79B	0.00010867290372558158
TRIM26	0.0001085773258815769
IFNA1	0.00010857511697542412
C3AR1	0.00010854551289891763
STAT2	0.0001085021385366548
AR	0.00010848440126457938
CFL1	0.00010837514670459135
NCR3	0.00010815833000462961
PPP2CA	0.00010780791924109548
GRIN2A	0.00010779322996373427
BRCA1	0.00010758705148951174
UBA52	0.00010714402672797785
C1QB	0.00010660344447651795
GPR183	0.00010627531578522483
IKBKB	0.00010612637400458085
HSP90AB1	0.00010567369192435682
SELE	0.00010566659082799703
MAP2K7	0.00010565021601532254
BRD4	0.00010557185290065838
TRIM21	0.00010553382151736251
AGRN	0.00010548270693789566
TNFRSF14	0.0001054404952380519
CXCL2	0.00010520607230702381
CCL20	0.00010520152835056576
PRKDC	0.00010512451819293964
IL3	0.00010469135934005128
MRAP	0.00010467177528628935
TNFRSF13B	0.0001042881742951576
CRYAB	0.00010421102463619976
TFRC	0.00010394878655209463
YWHAZ	0.00010391240324123496
ARL11	0.00010357442595199142
CSF2RB	0.00010348680381263122
MAPK11	0.00010333352763042611
NPL	0.00010313164528878382
IL21R	0.00010297467768032267
NR3C1	0.0001028363946005175
CHUK	0.0001026325844986955
CD244	0.00010256953642314898
IRF2	0.0001024427793670666
CTSD	0.00010242971391323233
NCOR1	0.00010238568016585057
FKBPL	0.00010226604796496258
UBE2I	0.0001020985916292777
CD163	0.00010206720506620972
HDAC3	0.00010187082221241031
FOXO1	0.00010173877368535319
IGF2	0.0001015791736596234
CD1C	0.00010150887999901446
CLEC7A	0.00010141822570028718
CD1D	0.00010138763135013052
HLA-G	0.00010120726368684532
RAG2	0.00010112100091216201
NID1	0.0001010892429236609
SETD2	0.00010106358371520133
IFIT1	0.00010102561507806951
RELB	0.00010088927335444885
HIF1A	0.0001008637541876589
CFTR	0.00010064280547139026
HACE1	0.00010060525490778323
IRAK3	0.00010055750850695993
YWHAG	0.0001005538843926159
CTSS	0.00010046217566846259
A2M	0.00010035811802450211
C1QA	0.00010033517922313996
PRKACA	0.00010027183808172148
ITGAE	0.00010023835453696672
THY1	0.00010004844206379245
EGR1	9.998590123712975e-05
SELP	9.995726202960437e-05
LDLR	9.991204436718117e-05
CD38	9.988882748909369e-05
IL18R1	9.980071222142153e-05
TCF19	9.973724760871582e-05
ALK	9.954744341349336e-05
PLK1	9.949263142042243e-05
ITGB1	9.944223019754968e-05
HDAC4	9.943803244024977e-05
BTNL2	9.92993521028875e-05
SUMO1	9.92595778773243e-05
CANX	9.92508201103546e-05
WAS	9.922280547487799e-05
FGFR1	9.919923880155264e-05
VARS	9.913264562779442e-05
SETD1A	9.912054390070427e-05
SPON1	9.906543468190541e-05
GBP2	9.904771495061754e-05
NF1	9.90373899896878e-05
PASK	9.901637483040576e-05
CD3D	9.892323649859537e-05
ACP5	9.886648757448038e-05
SLC11A1	9.885324411189942e-05
CXCL11	9.874606843523905e-05
NCF1	9.872195852650264e-05
CEBPB	9.867663713900929e-05
MET	9.854119510035074e-05
LGALS4	9.853473848076905e-05
HSPA5	9.850357838164644e-05
PSMB10	9.848918093752337e-05
RPS27A	9.846348583459485e-05
ERAP1	9.84379850140798e-05
CRHR1	9.84379119878878e-05
CYTIP	9.82998634857287e-05
PPP1CA	9.829925992169504e-05
EHMT2	9.815863392547486e-05
FCGR1A	9.815741495250507e-05
ITK	9.806151964107699e-05
GATA1	9.80445238141269e-05
XBP1	9.793086570980622e-05
EDN1	9.775155865401123e-05
TGFB2	9.763768655223721e-05
CD48	9.759627716059407e-05
DNASE1	9.749367654116585e-05
FOXO3	9.743279829086108e-05
HLA-E	9.742996981408131e-05
YWHAE	9.730253874791127e-05
INPP5D	9.722765766407388e-05
POU2AF1	9.712646193541687e-05
TCF3	9.712368840555601e-05
CD79A	9.693538469491067e-05
BATF	9.684040994441214e-05
NFKBIZ	9.672625601558423e-05
C5AR1	9.664716339272114e-05
HELZ2	9.662287086937283e-05
FMR1	9.65874793829778e-05
RAG1	9.648727503978069e-05
TNFSF11	9.630787981267784e-05
POMC	9.62625964286e-05
IRAK4	9.622287644812432e-05
CEBPA	9.616617046931618e-05
APOH	9.586366196704195e-05
CREM	9.584470204444707e-05
MRC1	9.573422098489607e-05
MAPK10	9.565252864097518e-05
NCOR2	9.561342846376355e-05
OAS1	9.560704699411283e-05
SDC1	9.5534398457115e-05
MIB2	9.550427973255174e-05
RUNX2	9.539932106318178e-05
NKX2-5	9.520184287326393e-05
HPRT1	9.519076183939969e-05
NOD1	9.50907709128505e-05
RAC3	9.507681326481569e-05
LCN2	9.505061152002438e-05
ITGA2	9.499660358575184e-05
PRKACB	9.49601623074633e-05
PRTN3	9.492732175040473e-05
PPP3CC	9.492263778386361e-05
GAK	9.475437168693902e-05
APCS	9.465726866260128e-05
ACE	9.452744219305532e-05
CCR3	9.447125402322074e-05
RNF112	9.445579687091821e-05
LGALS1	9.434442182995674e-05
RIPK2	9.434131432344251e-05
MYO1F	9.417020484161046e-05
CISH	9.413715217065273e-05
KLF4	9.384794942898336e-05
CCL21	9.359398219514416e-05
IL6ST	9.355492161116375e-05
PI3	9.340232276989746e-05
MYO1G	9.313159544631152e-05
NCF4	9.307756712976156e-05
HLA-DMA	9.306856854639446e-05
ENO2	9.306773701924423e-05
TFEC	9.306628927304964e-05
NTRK2	9.30614037479103e-05
RAB11A	9.298964094503655e-05
REM1	9.288562319244695e-05
SLC2A6	9.286785902583917e-05
TNFRSF10B	9.286382607587473e-05
PARK7	9.28358637221403e-05
SERPINE1	9.282993673328399e-05
TIMP1	9.276987734190887e-05
MAPT	9.273561409290111e-05
POU2F1	9.271060124054844e-05
BIRC3	9.269676669541081e-05
HPGDS	9.262242005206024e-05
RHOG	9.260862651385653e-05
KLRB1	9.259070816248032e-05
CCL7	9.253850776892734e-05
CCL11	9.243550525931547e-05
LYZ	9.233243974516106e-05
MUC4	9.22608179019115e-05
FBXL19	9.224558121713804e-05
ORMDL3	9.223793019181746e-05
IRGM	9.223266547613425e-05
FGL2	9.221607601028166e-05
KLRK1	9.199350986900173e-05
BMP4	9.197410827508006e-05
TNFRSF17	9.196123007266456e-05
GBP1	9.178941789203731e-05
NAA25	9.173613304057967e-05
TNFSF15	9.172204337652056e-05
KLRF1	9.168190444183052e-05
ATF6B	9.168039097636034e-05
KLRC4-KLRK1	9.16253788632523e-05
TBP	9.160320137416159e-05
RAD51	9.158411514380074e-05
CDC5L	9.148619636612988e-05
CD209	9.139393356502459e-05
SP100	9.139178516691236e-05
TXN	9.121377560803541e-05
PRKACG	9.112036931355895e-05
PLAUR	9.098567714238723e-05
CTSL	9.067604805254821e-05
PTK2	9.06344155231695e-05
RHOH	9.061509897224284e-05
CLEC4A	9.060854413849622e-05
CORO1A	9.05846587745104e-05
GART	9.054869507286358e-05
PTGER4	9.041599624996552e-05
UBE2N	9.03854855556209e-05
AFP	9.037481465988426e-05
CDH17	9.033895987973294e-05
RHOC	9.030988429946379e-05
IFIT3	9.029804049413336e-05
CD83	9.027544637223227e-05
CDK6	9.010521405069701e-05
COL1A1	9.003955158745469e-05
MIB1	9.001861442639445e-05
RUNX3	8.995074607852432e-05
YWHAB	8.987408119072431e-05
JAG1	8.974583090929013e-05
GFAP	8.972148131490142e-05
SLC2A13	8.967401948014973e-05
SMAD2	8.96187826165731e-05
HLA-DMB	8.96046876481399e-05
ITGA4	8.951980410797372e-05
DLG4	8.949235486409115e-05
FAU	8.947880579351476e-05
UBE3A	8.93342882420035e-05
C1QC	8.92725865937872e-05
PPP1CB	8.92369625588467e-05
ATF3	8.923528251053758e-05
GNB1	8.923313098306027e-05
CXCL13	8.921126619245114e-05
F10	8.91685525687388e-05
DDX3X	8.913404201862722e-05
LGALS3	8.910500847802054e-05
INSR	8.888772199181423e-05
CRH	8.885177529590563e-05
NME8	8.869066380264576e-05
CD3E	8.849858233349638e-05
PSMB7	8.84641063263199e-05
AXL	8.844183869461352e-05
GAD2	8.83863388785295e-05
MAPK9	8.830187196303823e-05
SAPCD1	8.825348426160508e-05
TOP1	8.820522359457215e-05
RPS6KB1	8.820478528243849e-05
TAPBP	8.819274040511654e-05
ITIH4	8.816817399333072e-05
OPRM1	8.806976199150683e-05
EPHA5	8.805150810163966e-05
ITPKC	8.804505834498145e-05
JARID2	8.801439737646955e-05
DDX39B	8.798774085647653e-05
CHEK2	8.797248811323491e-05
CARD9	8.795333816140436e-05
NSF	8.787928345783784e-05
HDAC5	8.785435474880022e-05
FRK	8.777798928050511e-05
PPP3CB	8.77016403755747e-05
TERT	8.756642891686579e-05
IFNAR1	8.752506026598244e-05
HAVCR2	8.749719102246304e-05
IFI35	8.746356116394551e-05
HIST2H2BE	8.731153927314952e-05
MBP	8.730427655210578e-05
CCNB1	8.729585957301204e-05
NOS3	8.712903210977554e-05
SASH3	8.6830662378524e-05
CYP2D6	8.677731363440478e-05
