SPRED2	23.025850929940457
FAP	26.021583203494448
IKZF2	29.933606208922594
PDHB	31.13757901324853
AC116036.2	31.13757901324853
IL12A-AS1	23.536676553706446
AC008608.1	35.45506712678484
TCF7	35.45506712678484
IRF7	46.15706237553874
ATXN2	21.234091460712403
SCAMP5	32.74701692568263
IKZF3	18.931506367718356
TYK2	56.8714801442912
LBH	36.14821430734479
LPP	33.1524820337908
ATXN1	26.53240882726044
JAK2	38.45079940033883
AP5B1	18.931506367718356
AL157402.1	26.937873935368604
PTPRC	26.937873935368604
SRGAP2	25.328436022934504
IKBKE	25.328436022934504
H3P5	20.72326583694641
BACH2	26.244726754808656
GTF2IRD1	30.03896672458042
ZFP90	23.942141661814613
AC104836.1	14.326336181730264
AL663109.1	14.326336181730264
LINC01967	18.420680743952367
LINC00271	12.206072645530174
AL645568.2	25.839261646700493
AL645568.1	25.839261646700493
FCHSD2	23.38252587387919
AP002761.2	23.38252587387919
AHNAK2	13.9208710736221
TMEM187	21.639556568820566
ANKS1A	18.420680743952367
NR0B1	16.474770594897052
CXorf21	21.416413017506358
AL591468.1	70.68699070225547
LINC02528	70.68699070225547
GLTPD2	12.716898269296165
PSMB6	12.716898269296165
AL138720.1	16.34123920227253
AC025946.1	16.223456166616145
DDO	16.11809565095832
RTKN2	15.424948470398375
YDJC	28.834993920254483
CCDC116	28.834993920254483
CDHR5	36.841361487904734
PHTF1	52.266309958303104
RSBN1	52.266309958303104
NAPGP2	210.04606908622415
MUC21	210.04606908622415
RAD51B	21.234091460712403
SLC44A4	27.631021115928547
AHI1	14.73180128983843
LCP1	14.326336181730264
MIR8062	13.122363377404328
RN7SL547P	13.122363377404328
AC011933.2	12.716898269296165
AC011933.4	19.11382792451231
GRB2	25.328436022934504
PRSS54	12.429216196844383
AC093865.1	29.933606208922594
AL645922.1	379.2333931634576
CFB	379.2333931634576
MIR210HG	20.82862635260424
NADSYN1	46.051701859880914
PLD2	19.624653548278303
MECP2	33.84562921435074
KIT	34.538776394910684
AC105345.1	24.229823734266393
GPR78	24.229823734266393
TRAPPC11	32.23619130191664
AL355602.1	13.122363377404328
Z98747.1	13.122363377404328
RALGPS2	13.815510557964274
FAM20B	13.815510557964274
LINC02273	12.02375108873622
AC107391.1	11.86960040890896
AC105924.1	11.86960040890896
AC094105.2	14.038654109278484
AC091832.1	14.038654109278484
FBN2	17.72753356339242
HLA-V	13.122363377404328
TRIM31	12.716898269296165
SFTA2	14.326336181730264
PSORS1C1	20.030118656386467
MICA	15.424948470398375
AL645933.5	15.424948470398375
HSPA1A	12.02375108873622
HSPA1B	12.02375108873622
NOTCH4	14.172185501903007
HLA-DQB3	17.322068455284256
PSMB9	14.73180128983843
TAP1	14.73180128983843
HLA-DOA	16.811242831518264
HLA-DPA1	16.811242831518264
GABRR2	13.122363377404328
AC211433.2	185.4107802438496
AC211433.3	185.4107802438496
ZNF804B	13.815510557964274
CAMK2G	11.86960040890896
PLAU	11.86960040890896
ILF3	11.86960040890896
SBNO2	11.618285980628055
AC098479.1	17.72753356339242
AC108081.1	18.420680743952367
CCL22	18.420680743952367
RN7SL824P	16.11809565095832
GFI1	16.11809565095832
MFHAS1	15.01948336229021
AL590385.2	20.72326583694641
TCP11	16.474770594897052
ZNF76	14.508657738524219
CCDC113	16.11809565095832
ACOX2	12.02375108873622
MSRA	11.736069016284437
C1QTNF6	15.424948470398375
CTNNA3	12.429216196844383
PRDM1	13.122363377404328
SCUBE3	13.122363377404328
SBK1	13.815510557964274
XKR6	20.72326583694641
KSR1	12.206072645530174
AC008691.1	15.01948336229021
LINC01845	15.01948336229021
LINC02694	11.618285980628055
RSPH3	11.618285980628055
AL035530.2	13.122363377404328
TP63	13.122363377404328
IKZF1	13.815510557964274
IFNG-AS1	15.424948470398375
ZNF804A	13.815510557964274
AC009315.1	13.815510557964274
STAT3	12.716898269296165
AC027288.3	15.424948470398375
SYT1	15.424948470398375
CIITA	17.72753356339242
GALC	21.416413017506358
IL2RA	13.122363377404328
DDX6	13.122363377404328
AC092723.3	24.635288842374557
PPARG	11.618285980628055
TSEN2	11.618285980628055
DPF3	13.122363377404328
IL2	17.72753356339242
IL21	17.72753356339242
AC067751.1	11.86960040890896
AL035530.1	13.122363377404328
ARID3A	12.02375108873622
AL162394.1	17.72753356339242
STX17-AS1	17.72753356339242
AL359710.1	17.72753356339242
FASLG	16.474770594897052
SLC25A38P1	16.474770594897052
DARS1	14.73180128983843
TMEM39A	25.328436022934504
RAB23	14.326336181730264
PRIM2	14.326336181730264
PVT1	15.424948470398375
LRRC25	23.025850929940457
SSBP4	23.025850929940457
ENTHD1	16.811242831518264
GRAP2	16.811242831518264
LINC01185	18.420680743952367
AC007389.1	12.206072645530174
KDM4B	13.815510557964274
NMNAT2	85.19564844077969
RNU4-36P	23.942141661814613
TRAFD1	15.01948336229021
HECTD4	15.01948336229021
IL6	11.736069016284437
STEAP1B	11.736069016284437
IL6-AS1	11.736069016284437
RPS20	17.034386382832476
FAM86B3P	21.639556568820566
ALG1L13P	21.234091460712403
AL390957.1	16.811242831518264
DGKQ	24.635288842374557
R3HCC1	11.618285980628055
AP004609.1	14.326336181730264
CXCR5	14.326336181730264
MIR4472-2	14.172185501903007
LINC02457	14.172185501903007
MYO5C	12.206072645530174
CDH2	11.86960040890896
AC090365.1	11.86960040890896
LINC02582	11.86960040890896
AC079070.1	11.86960040890896
BACE2	11.618285980628055
LINC00315	13.122363377404328
BX322557.1	13.122363377404328
MIEN1	26.937873935368604
ERBB2	26.937873935368604
CLNK	12.716898269296165
RSL24D1P4	14.508657738524219
AL445675.1	14.508657738524219
LINC01511	16.11809565095832
RAPH1	12.429216196844383
AC125238.2	12.429216196844383
AC068700.2	17.322068455284256
CD40	18.420680743952367
AC010327.5	17.72753356339242
TMEM86B	17.72753356339242
CEPT1	14.038654109278484
AC021242.1	16.11809565095832
AC021242.3	16.11809565095832
AL162741.1	11.618285980628055
CFH	12.02375108873622
VANGL2	12.429216196844383
SLAMF6	12.429216196844383
PLCL1	16.62892127472431
RN7SKP62	19.33697147582652
ST8SIA4	20.94640938826062
ICA1	13.815510557964274
UBAC2	12.429216196844383
RPS29P10	13.815510557964274
RNU6-1145P	13.815510557964274
IL18RAP	16.11809565095832
SKAP2	15.424948470398375
AC106886.6	13.122363377404328
SRCAP	13.122363377404328
SLC25A19	25.328436022934504
IL6R	12.429216196844383
NOTCH2	15.424948470398375
PLAT	17.322068455284256
MTCO1P6	14.508657738524219
AC095349.1	14.508657738524219
TIMMDC1	20.72326583694641
RPL32P23	12.429216196844383
RBM17	12.429216196844383
EVI5	14.508657738524219
PUSL1	16.11809565095832
AC007278.2	16.11809565095832
MGAT5	14.508657738524219
BTF3L4P3	29.240459028362647
PRAG1	21.639556568820566
CARMIL1	42.13967885445277
H2AC3P	55.262042231857095
H2BP5	55.262042231857095
ADAM15	14.038654109278484
PAPOLG	16.223456166616145
MIR3678	16.11809565095832
RNU6-938P	16.11809565095832
IL19	25.328436022934504
SORCS2	12.429216196844383
AC107072.2	12.716898269296165
SHROOM3	12.716898269296165
OVOL1	12.716898269296165
AC011008.2	20.72326583694641
CSK	12.206072645530174
ELP3	12.429216196844383
TRAF3	17.322068455284256
AP006288.1	12.429216196844383
RPL13P2	16.11809565095832
ETV7	12.02375108873622
KLF2	20.030118656386467
AC020917.3	20.030118656386467
AC084364.3	17.034386382832476
AC084364.4	17.034386382832476
DOT1L	18.643824295266576
PPARD	26.53240882726044
AC108047.1	29.933606208922594
AC026954.1	18.420680743952367
AC010327.6	17.034386382832476
CD58	21.927238641272346
NAP1L4P1	21.927238641272346
CDH23	16.811242831518264
FCRL5	27.736381631586376
C1QTNF12	19.624653548278303
NCOA2	17.72753356339242
NR4A3	17.72753356339242
AL136961.1	29.240459028362647
TM9SF2	29.240459028362647
ARHGAP15	20.030118656386467
IQCN	16.811242831518264
JUND	16.811242831518264
CASC19	16.811242831518264
PCAT1	16.811242831518264
MTF1	22.33270374938051
CTLA4	17.72753356339242
ICOS	17.72753356339242
SLC6A16	20.030118656386467
RERE	17.322068455284256
ANKRD27	20.030118656386467
BX284613.2	16.474770594897052
AL035696.1	21.927238641272346
AL365272.1	21.927238641272346
DSE	17.322068455284256
LINC00824	20.030118656386467
AC024598.1	17.034386382832476
AC067752.1	17.034386382832476
CABP1	17.322068455284256
RCBTB1	17.034386382832476
AL135901.1	17.034386382832476
TNIP2	16.811242831518264
AC084048.1	16.62892127472431
LINC02498	16.62892127472431
IFNA17	16.62892127472431
IFNWP5	16.62892127472431
AL049634.2	17.322068455284256
IL7R	17.034386382832476
AC112204.3	17.034386382832476
AC046168.1	17.72753356339242
AC046168.2	17.72753356339242
SMYD3	17.034386382832476
LIMK1	17.034386382832476
EIF4H	17.034386382832476
AC003070.2	17.034386382832476
ARHGAP27	17.034386382832476
